ZIP,TRACT,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
90731,6037294900,SAN PEDRO,CA,0.0,0.0004995004995004995,0.0,3.363605785401951e-05
90731,6037297300,SAN PEDRO,CA,0.01250352922195781,0.0,0.019420783645655876,0.012344433232425159
90732,6037297002,SAN PEDRO,CA,0.0539057456423499,0.0,0.07755102040816327,0.053192539228264085
90732,6037296300,SAN PEDRO,CA,0.16440714439423285,0.17765042979942694,0.4326530612244898,0.17783479719727624
90732,6037297400,SAN PEDRO,CA,0.1831289003658274,0.10888252148997135,0.0836734693877551,0.17576236060396724
90732,6037670701,SAN PEDRO,CA,0.0010759629868732515,0.0057306590257879654,0.006122448979591836,0.0014803118523635645
90732,6037670702,SAN PEDRO,CA,0.00010759629868732516,0.0,0.0,9.868745682423764e-05
90732,6037297001,SAN PEDRO,CA,0.07564019797718959,0.15472779369627507,0.05714285714285714,0.07746965360702655
90732,6037297300,SAN PEDRO,CA,0.06154508284914999,0.16045845272206305,0.030612244897959183,0.0634560347379848
90732,6037980015,SAN PEDRO,CA,0.029696578437701744,0.0028653295128939827,0.0,0.027336425540313826
90732,6037295103,SAN PEDRO,CA,0.15192597374650313,0.07736389684813753,0.01020408163265306,0.14250468765419916
90732,6037296402,SAN PEDRO,CA,0.10458360232408005,0.04871060171919771,0.07346938775510205,0.10115464324484358
90732,6037296401,SAN PEDRO,CA,0.15601463309662147,0.03151862464183381,0.20408163265306123,0.15405112010263494
90732,6037609900,SAN PEDRO,CA,0.010544437271357865,0.23209169054441262,0.024489795918367346,0.01884930425342939
90732,6037297501,SAN PEDRO,CA,0.007424144609425436,0.0,0.0,0.006809434520872397
90733,6037297110,SAN PEDRO,CA,1.0,1.0,1.0,1.0
90734,6037670701,SAN PEDRO,CA,1.0,1.0,1.0,1.0
90740,6059099511,SEAL BEACH,CA,0.1628626213892497,0.29707792207792205,0.2623239436619718,0.18039051457886196
90740,6059110007,SEAL BEACH,CA,0.01892744479495268,0.0,0.0,0.016018426425168823
90740,6059099504,SEAL BEACH,CA,0.06408115296591822,0.06412337662337662,0.0035211267605633804,0.058681882426843954
90740,6059110015,SEAL BEACH,CA,0.0,0.0016233766233766235,0.0,0.00010469559755012302
90740,6059099512,SEAL BEACH,CA,0.10026597389744542,0.15016233766233766,0.09917840375586855,0.10338690258074648
90740,6059099510,SEAL BEACH,CA,0.3056844188779613,0.286525974025974,0.3397887323943662,0.3074909700047113
90740,6059110008,SEAL BEACH,CA,0.02795818642914579,0.11201298701298701,0.011150234741784037,0.03187980945401246
90740,6059099502,SEAL BEACH,CA,0.02152532937465207,0.027597402597402596,0.01584507042253521,0.021410249699000156
90740,6059110012,SEAL BEACH,CA,0.11177089132182842,0.032467532467532464,0.006455399061032864,0.09726221012406429
90740,6059099509,SEAL BEACH,CA,0.1869239809488464,0.028409090909090908,0.26173708920187794,0.18337433910904047
90742,6059099506,SUNSET BEACH,CA,0.9305480195333695,0.9367816091954023,0.8350515463917526,0.9274475524475524
90742,6059099513,SUNSET BEACH,CA,0.0694519804666305,0.06321839080459771,0.16494845360824742,0.07255244755244755
90743,6059099506,SURFSIDE,CA,0.0,0.0,1.0,1.0
90744,6037294820,WILMINGTON,CA,0.058409060977215856,0.0684326710816777,0.12322274881516587,0.06389618922470433
90744,6037980002,WILMINGTON,CA,0.00032925062557618857,0.0027593818984547464,0.0,0.0005475251861585633
90744,6037294520,WILMINGTON,CA,0.0611089161069406,0.05684326710816777,0.06477093206951026,0.06093955321944809
90744,6037980015,WILMINGTON,CA,0.026998551297247465,0.003863134657836645,0.013428120063191154,0.023762593079281646
90744,6037294110,WILMINGTON,CA,0.07269853812722245,0.011037527593818985,0.026856240126382307,0.06340341655716163
90744,6037294510,WILMINGTON,CA,0.07487159225602529,0.025386313465783666,0.04818325434439179,0.06811213315812527
90744,6037294900,WILMINGTON,CA,0.07500329250625576,0.03532008830022075,0.08214849921011058,0.07156154183092422
90744,6037543703,WILMINGTON,CA,0.0014487027525352297,0.0,0.001579778830963665,0.001314060446780552
90744,6037294620,WILMINGTON,CA,0.07092058474911102,0.04083885209713024,0.045813586097946286,0.0661957950065703
90744,6037294301,WILMINGTON,CA,0.04227578032398262,0.019315673289183224,0.017377567140600316,0.03827201051248357
90744,6037294302,WILMINGTON,CA,0.08086395364151192,0.0369757174392936,0.06951026856240126,0.0757227332457293
90744,6037294200,WILMINGTON,CA,0.08626366390096141,0.057947019867549666,0.04265402843601896,0.08043144984669295
90744,6037294701,WILMINGTON,CA,0.05807981035163967,0.3079470198675497,0.11927330173775672,0.08711125711782743
90744,6037294610,WILMINGTON,CA,0.07836164888713289,0.04028697571743929,0.08767772511848342,0.0752299605781866
90744,6037578000,WILMINGTON,CA,0.0,0.0005518763796909492,0.0,5.475251861585633e-05
90744,6037294810,WILMINGTON,CA,0.06492822336362439,0.023730684326710817,0.0703001579778831,0.061213315812527376
90744,6037980031,WILMINGTON,CA,0.01014091926774661,0.018211920529801324,0.007898894154818325,0.010786246167323698
90744,6037294120,WILMINGTON,CA,0.036546819438956935,0.039183222958057394,0.0339652448657188,0.03662943495400788
90744,6037980011,WILMINGTON,CA,0.0,0.0005518763796909492,0.0,5.475251861585633e-05
90744,6037294830,WILMINGTON,CA,0.06835242986961675,0.06622516556291391,0.10268562401263823,0.07052124397722295
90744,6037980014,WILMINGTON,CA,0.004741209008297116,0.1423841059602649,0.00315955766192733,0.018287341217696013
90744,6037294410,WILMINGTON,CA,0.02765705254839984,0.002207505518763797,0.03949447077409163,0.0259526938239159
90745,6037543306,CARSON,CA,0.1106090834409107,0.041788856304985335,0.07222222222222222,0.10456032935712023
90745,6037543804,CARSON,CA,0.04424363337636428,0.10997067448680352,0.09444444444444444,0.050406418241317426
90745,6037543705,CARSON,CA,0.06354887923952587,0.02126099706744868,0.0,0.05869312783701045
90745,6037294110,CARSON,CA,0.00011735711770918906,0.0007331378299120235,0.0,0.00015834476934445266
90745,6037543704,CARSON,CA,0.04659077573054806,0.060117302052785926,0.007407407407407408,0.04644779900770611
90745,6037543905,CARSON,CA,0.05938270156084967,0.15029325513196481,0.02962962962962963,0.06507970020057004
90745,6037543801,CARSON,CA,0.10210069240699449,0.05205278592375367,0.10925925925925926,0.09870157289137549
90745,6037543803,CARSON,CA,0.11313226147165825,0.13049853372434017,0.20185185185185187,0.11691122136598754
90745,6037543607,CARSON,CA,0.08455580330947073,0.04325513196480939,0.003703703703703704,0.0792779478517893
90745,6037543701,CARSON,CA,0.03937331299143293,0.009530791788856305,0.012962962962962963,0.036472078539005595
90745,6037980025,CARSON,CA,0.0,0.0007331378299120235,0.0,5.278158978148422e-05
90745,6037543501,CARSON,CA,0.13695575636662363,0.18255131964809385,0.26666666666666666,0.14393539533410746
90745,6037543703,CARSON,CA,0.06178852247388804,0.0813782991202346,0.04814814814814815,0.06281009183996622
90745,6037980002,CARSON,CA,0.0,0.01686217008797654,0.0,0.001213976564974137
90745,6037980037,CARSON,CA,5.867855885459453e-05,0.005865102639296188,0.0,0.000475034308033358
90745,6037543903,CARSON,CA,0.07282009153855182,0.08797653958944282,0.03518518518518519,0.07283859389844823
90745,6037543601,CARSON,CA,0.06472245041661777,0.005131964809384164,0.11851851851851852,0.061965586403462475
90746,6037543322,CARSON,CA,0.24935822637106184,0.04428341384863124,0.025252525252525252,0.21948051948051947
90746,6037543304,CARSON,CA,0.25425904317386233,0.004830917874396135,0.005050505050505051,0.21838161838161838
90746,6037543321,CARSON,CA,0.22275379229871645,0.12318840579710146,0.11616161616161616,0.2082917082917083
90746,6037543305,CARSON,CA,0.0,0.0008051529790660225,0.0,9.99000999000999e-05
90746,6037543100,CARSON,CA,0.021120186697782962,0.17954911433172302,0.09595959595959595,0.04225774225774226
90746,6037980025,CARSON,CA,0.03547257876312719,0.34782608695652173,0.5858585858585859,0.08511488511488512
90746,6037541003,CARSON,CA,0.10490081680280047,0.07809983896940419,0.0707070707070707,0.1008991008991009
90746,6037543400,CARSON,CA,0.11213535589264878,0.2214170692431562,0.10101010101010101,0.12547452547452548
90747,6037543321,CARSON,CA,0.0,1.0,0.0,1.0
90748,6037294610,WILMINGTON,CA,1.0,1.0,1.0,1.0
90749,6037980025,CARSON,CA,0.4215413184772516,0.48,0.5,0.43275732531930877
90749,6037543903,CARSON,CA,0.5784586815227484,0.52,0.5,0.5672426746806912
90755,6037573401,SIGNAL HILL,CA,0.1120288013553579,0.08684034736138944,0.0660377358490566,0.10226112326768783
90755,6037573402,SIGNAL HILL,CA,0.5914866581956798,0.6506346025384101,0.720125786163522,0.6163384390955506
90755,6037980018,SIGNAL HILL,CA,0.0,0.007348029392117568,0.0,0.0016046681254558717
90755,6037573403,SIGNAL HILL,CA,0.29309614570097414,0.24716098864395458,0.21226415094339623,0.27556528081692194
90755,6037574202,SIGNAL HILL,CA,0.0,0.0006680026720106881,0.0,0.00014587892049598833
90755,6037573300,SIGNAL HILL,CA,0.0,0.0006680026720106881,0.0,0.00014587892049598833
90755,6037575001,SIGNAL HILL,CA,0.002964845404489623,0.006012024048096192,0.0,0.0033552151714077317
90755,6037572202,SIGNAL HILL,CA,0.00042354934349851756,0.0006680026720106881,0.0015723270440251573,0.0005835156819839533
90801,6037576200,LONG BEACH,CA,1.0,1.0,1.0,1.0
90802,6037576502,LONG BEACH,CA,0.08178226847982982,0.024390243902439025,0.1248396750748183,0.08070447067931101
90802,6037576200,LONG BEACH,CA,0.13993770417078175,0.2092426187419769,0.155622060709705,0.1463453970711567
90802,6037575902,LONG BEACH,CA,0.1589683202917268,0.07103123662815576,0.10987601539119282,0.1486355718985872
90802,6037576601,LONG BEACH,CA,0.1207931322646813,0.02396234488660676,0.13039760581445062,0.11421843752015999
90802,6037576501,LONG BEACH,CA,0.05625617260502925,0.026529738981600343,0.09448482257374946,0.056899554867427905
90802,6037576602,LONG BEACH,CA,0.10651067385854289,0.02396234488660676,0.11757161179991449,0.10112250822527578
90802,6037575901,LONG BEACH,CA,0.05405302742535896,0.014548566538296961,0.05472424112868747,0.05112573382362428
90802,6037980031,LONG BEACH,CA,0.0,0.002139495079161318,0.0,0.00016127991742468227
90802,6037576503,LONG BEACH,CA,0.0680695889994682,0.011553273427471117,0.1145788798631894,0.06731823753306239
90802,6037576001,LONG BEACH,CA,0.20964065942414342,0.5378690629011553,0.08764429243266353,0.2251790207083414
90802,6037980033,LONG BEACH,CA,0.0,0.04920838682071031,0.0017101325352714834,0.0038384620347074383
90802,6037576801,LONG BEACH,CA,0.00398845248043759,0.005562687205819427,0.008550662676357419,0.004451325720921231
90803,6037577504,LONG BEACH,CA,0.04943248117110428,0.012116316639741519,0.031678082191780824,0.045523452826823615
90803,6037577602,LONG BEACH,CA,0.09695555319826031,0.022617124394184167,0.1464041095890411,0.09800249687890138
90803,6037577400,LONG BEACH,CA,0.09822849262755914,0.11550888529886914,0.13784246575342465,0.1033083645443196
90803,6037576801,LONG BEACH,CA,0.004985679431420388,0.0024232633279483036,0.005136986301369863,0.0048599964330301405
90803,6037577604,LONG BEACH,CA,0.04932640288532937,0.1704361873990307,0.012414383561643835,0.0521669341894061
90803,6037577100,LONG BEACH,CA,0.024238888299565078,0.016962843295638127,0.022688356164383562,0.023675762439807384
90803,6037980007,LONG BEACH,CA,0.0,0.0912762520193861,0.004708904109589041,0.0055288032816122705
90803,6037577200,LONG BEACH,CA,0.1811817121035324,0.12924071082390953,0.2221746575342466,0.18258426966292135
90803,6037576602,LONG BEACH,CA,0.006470775432269015,0.0016155088852988692,0.004280821917808219,0.005974674514000356
90803,6037577606,LONG BEACH,CA,0.016707330009547047,0.0024232633279483036,0.005136986301369863,0.014713750668806848
90803,6037577605,LONG BEACH,CA,0.05993423146281956,0.01938610662358643,0.00684931506849315,0.0521669341894061
90803,6037577300,LONG BEACH,CA,0.20144266468653865,0.1841680129240711,0.2649828767123288,0.2071071874442661
90803,6037576700,LONG BEACH,CA,0.11398111806513207,0.06865912762520193,0.09674657534246575,0.10968432316746923
90803,6037577501,LONG BEACH,CA,0.09711467062692267,0.1631663974151858,0.0389554794520548,0.09470304975922954
90804,6037576802,LONG BEACH,CA,0.003814519012993205,0.017087667161961365,0.006257822277847309,0.004970518005945129
90804,6037577100,LONG BEACH,CA,0.004827750625819526,0.03789004457652303,0.005840634125990822,0.007114663028117538
90804,6037577606,LONG BEACH,CA,0.003874120872571224,0.009658246656760773,0.006675010429703796,0.004580673456459237
90804,6037576901,LONG BEACH,CA,0.10466086541900108,0.0713224368499257,0.15018773466833543,0.10779201793284927
90804,6037575102,LONG BEACH,CA,0.12498509953510549,0.14561664190193166,0.0784313725490196,0.12090054090931242
90804,6037573403,LONG BEACH,CA,0.004589343187507451,0.020802377414561663,0.0025031289111389237,0.005409093124116759
90804,6037577000,LONG BEACH,CA,0.2038383597568244,0.14190193164933135,0.23988318731748018,0.20398616051849325
90804,6037575001,LONG BEACH,CA,0.013529622124210276,0.005200594353640416,0.00041718815185648727,0.011451683641148092
90804,6037576903,LONG BEACH,CA,0.08821075217546788,0.06909361069836553,0.11222361284939508,0.08976170751912675
90804,6037577605,LONG BEACH,CA,0.00041721301704613186,0.004457652303120356,0.00041718815185648727,0.0006822279616003118
90804,6037576801,LONG BEACH,CA,0.0037549171534151863,0.014858841010401188,0.006675010429703796,0.0048243262998879195
90804,6037576904,LONG BEACH,CA,0.07772082488973656,0.031203566121842496,0.0755110554860242,0.07441157838311974
90804,6037573402,LONG BEACH,CA,0.0,0.0029717682020802376,0.0,0.00019492227474294626
90804,6037577602,LONG BEACH,CA,0.0,0.002228826151560178,0.0,0.00014619170605720968
90804,6037574800,LONG BEACH,CA,0.020145428537370367,0.08395245170876671,0.003337505214851898,0.022367331026753083
90804,6037575103,LONG BEACH,CA,0.1257003218500417,0.08320950965824665,0.15894868585732166,0.12679693972028652
90804,6037575101,LONG BEACH,CA,0.08445583502205269,0.034918276374442794,0.08385481852315395,0.08113639686175138
90804,6037574902,LONG BEACH,CA,0.017701752294671594,0.01263001485884101,0.005840634125990822,0.01598362652892159
90804,6037575002,LONG BEACH,CA,0.11777327452616522,0.21099554234769688,0.06299541093032958,0.11748940110131086
90805,6037570601,LONG BEACH,CA,0.054955773046783035,0.0676056338028169,0.08402489626556017,0.05730350520397177
90805,6037571703,LONG BEACH,CA,0.04557225977869707,0.009014084507042254,0.03319502074688797,0.04291781313554253
90805,6037570306,LONG BEACH,CA,0.028486866444691086,0.02140845070422535,0.03163900414937759,0.028292857997368106
90805,6037570701,LONG BEACH,CA,0.006793798136750412,0.021971830985915493,0.004149377593360996,0.007447063045818878
90805,6037570100,LONG BEACH,CA,0.025560824672922342,0.0923943661971831,0.03112033195020747,0.029429357578657733
90805,6037570503,LONG BEACH,CA,0.03548246056570141,0.025915492957746478,0.03630705394190872,0.03502213183395143
90805,6037570404,LONG BEACH,CA,0.029058621733427506,0.009577464788732394,0.022302904564315353,0.027634884555568846
90805,6037570203,LONG BEACH,CA,0.04136817677328221,0.12281690140845071,0.09076763485477178,0.048540495274554375
90805,6037570403,LONG BEACH,CA,0.04547136178656711,0.023661971830985916,0.03578838174273859,0.043755233879650676
90805,6037570502,LONG BEACH,CA,0.06198499983183668,0.08394366197183098,0.04149377593360996,0.061969135064002874
90805,6037570304,LONG BEACH,CA,0.08125651632865839,0.07436619718309859,0.08195020746887967,0.08093073334130876
90805,6037570202,LONG BEACH,CA,0.054989405710826354,0.051830985915492955,0.037863070539419084,0.05383419069266659
90805,6037570402,LONG BEACH,CA,0.031816500184979654,0.04563380281690141,0.008817427385892116,0.03122383060174662
90805,6037542402,LONG BEACH,CA,0.0004708572966064642,0.0,0.0005186721991701245,0.00044861825577222156
90805,6037571800,LONG BEACH,CA,0.0021861231628157265,0.014084507042253521,0.001037344398340249,0.0027515253020696257
90805,6037571502,LONG BEACH,CA,0.011468738438771735,0.0028169014084507044,0.007780082987551867,0.010796746022251466
90805,6037570303,LONG BEACH,CA,0.04200719739010527,0.03267605633802817,0.049273858921161824,0.041930852972843644
90805,6037570602,LONG BEACH,CA,0.06259038778461642,0.056338028169014086,0.049273858921161824,0.0614906089245125
90805,6037570603,LONG BEACH,CA,0.06050516261393065,0.05859154929577465,0.0954356846473029,0.062417753319775095
90805,6037570703,LONG BEACH,CA,0.0,0.0033802816901408453,0.0,0.00017944730230888862
90805,6037571505,LONG BEACH,CA,0.0028251437796387854,0.0005633802816901409,0.00933609958506224,0.0030805120229692546
90805,6037570504,LONG BEACH,CA,0.03652507315104429,0.0428169014084507,0.020228215767634856,0.035919368345495875
90805,6037570204,LONG BEACH,CA,0.03739952241617058,0.011830985915492958,0.032157676348547715,0.03573992104318698
90805,6037570305,LONG BEACH,CA,0.06840883866411059,0.01915492957746479,0.03112033195020747,0.06364397655221916
90805,6037571600,LONG BEACH,CA,0.025829885985268895,0.007323943661971831,0.005705394190871369,0.0236870439047733
90805,6037571701,LONG BEACH,CA,0.06726532808663774,0.0676056338028169,0.11047717842323651,0.06977509271443953
90805,6037571704,LONG BEACH,CA,0.03972017623515959,0.03267605633802817,0.04823651452282158,0.039837301112573276
90806,6037573300,LONG BEACH,CA,0.07900548550260027,0.053164556962025315,0.11313639220615965,0.07978847047884705
90806,6037572202,LONG BEACH,CA,0.08071525254684049,0.22531645569620254,0.06348208673790069,0.09239888423988843
90806,6037573102,LONG BEACH,CA,0.06575479090973854,0.03670886075949367,0.039597737272155875,0.060669456066945605
90806,6037573002,LONG BEACH,CA,0.1377787276483579,0.10506329113924051,0.147705845380264,0.13569270106927012
90806,6037573003,LONG BEACH,CA,0.04637743107501603,0.002531645569620253,0.023884349465744813,0.040271966527196654
90806,6037574202,LONG BEACH,CA,0.0,0.007594936708860759,0.0,0.000697350069735007
90806,6037575300,LONG BEACH,CA,0.003989456436560518,0.015189873417721518,0.008799497171590195,0.005462575546257555
90806,6037573202,LONG BEACH,CA,0.1299422953622569,0.056329113924050635,0.12319296040226273,0.12255927475592747
90806,6037980018,LONG BEACH,CA,0.0,0.23227848101265822,0.02199874292897549,0.023361227336122732
90806,6037573401,LONG BEACH,CA,0.0,0.0012658227848101266,0.0006285355122564425,0.00017433751743375174
90806,6037575402,LONG BEACH,CA,7.124029351000925e-05,0.006329113924050633,0.0,0.0006392375639237564
90806,6037573201,LONG BEACH,CA,0.1023010614803733,0.07025316455696203,0.1005656819610308,0.09919804741980474
90806,6037573004,LONG BEACH,CA,0.0838498254612809,0.052531645569620256,0.11942174732872407,0.08426313342631334
90806,6037573402,LONG BEACH,CA,0.0,0.0018987341772151898,0.0,0.00017433751743375174
90806,6037575201,LONG BEACH,CA,0.0,0.026582278481012658,0.001257071024512885,0.0025569502556950256
90806,6037577900,LONG BEACH,CA,0.07608463346868989,0.004430379746835443,0.0917661847894406,0.07095536959553696
90806,6037572201,LONG BEACH,CA,0.10023509296858303,0.012025316455696202,0.01948460087994972,0.0846699209669921
90806,6037573101,LONG BEACH,CA,0.09289734273705208,0.07088607594936709,0.12445003142677562,0.09379358437935843
90806,6037575401,LONG BEACH,CA,0.0,0.016455696202531647,0.0006285355122564425,0.0015690376569037657
90806,6037575202,LONG BEACH,CA,0.0009973641091401296,0.002531645569620253,0.0,0.0010460251046025104
90806,6037575101,LONG BEACH,CA,0.0,0.0006329113924050633,0.0,5.811250581125058e-05
90807,6037573401,LONG BEACH,CA,6.711859856366199e-05,0.0005743825387708214,0.0009389671361502347,0.00016944365998305564
90807,6037577900,LONG BEACH,CA,0.12826364185515807,0.2205628948879954,0.14741784037558686,0.1384919514261508
90807,6037571505,LONG BEACH,CA,0.060473857305859455,0.0068925904652498565,0.07230046948356808,0.05591640779440836
90807,6037571502,LONG BEACH,CA,0.22350493321699444,0.2073520964962665,0.18779342723004694,0.21976842699802315
90807,6037571504,LONG BEACH,CA,0.128867709242231,0.03963239517518667,0.16150234741784036,0.12205591640779441
90807,6037571900,LONG BEACH,CA,0.16625276864219074,0.17863296955772545,0.26291079812206575,0.17328438294267157
90807,6037572001,LONG BEACH,CA,0.14900328881132963,0.10281447443997703,0.07605633802816901,0.14007342558599264
90807,6037571800,LONG BEACH,CA,0.08698570373850593,0.12578977599080987,0.06009389671361502,0.08918384637108162
90807,6037570703,LONG BEACH,CA,0.0,0.0,0.0018779342723004694,0.00011296243998870376
90807,6037570304,LONG BEACH,CA,0.011275924558695215,0.014933946008041356,0.0018779342723004694,0.011070319118892969
90807,6037572201,LONG BEACH,CA,0.04490234243908987,0.04192992533026996,0.02535211267605634,0.04343405817565659
90807,6037980018,LONG BEACH,CA,0.00040271159138197197,0.060884549109707066,0.0018779342723004694,0.0064388590793561145
90808,6037555002,LONG BEACH,CA,0.0,0.0009930486593843098,0.0,6.0573020776546124e-05
90808,6037555202,LONG BEACH,CA,0.07949188056574123,0.026812313803376366,0.0,0.07517111878369374
90808,6037573700,LONG BEACH,CA,0.11557097957045574,0.07249255213505462,0.017391304347826087,0.11157550427039796
90808,6037571202,LONG BEACH,CA,0.1178627553693033,0.033763654419066536,0.3695652173913043,0.11623962687019201
90808,6037571201,LONG BEACH,CA,0.12035096909376637,0.31678252234359483,0.2826086956521739,0.13459325216548548
90808,6037574000,LONG BEACH,CA,0.1318753273965427,0.06653426017874876,0.02608695652173913,0.12641589436065176
90808,6037980006,LONG BEACH,CA,0.0,0.10327706057596822,0.02608695652173913,0.006663032285420074
90808,6037570800,LONG BEACH,CA,0.0029465688842325827,0.0,0.0,0.002725785934944576
90808,6037980018,LONG BEACH,CA,0.0038632792037716084,0.10923535253227408,0.08695652173913043,0.011448300926767218
90808,6037574100,LONG BEACH,CA,0.1284704033525406,0.0605759682224429,0.013043478260869565,0.12272094009328245
90808,6037573902,LONG BEACH,CA,0.03961498166579361,0.0029791459781529296,0.0,0.03682839663214005
90808,6059110108,LONG BEACH,CA,0.001636982713462546,0.0,0.0,0.001514325519413653
90808,6037573800,LONG BEACH,CA,0.10280251440544788,0.033763654419066536,0.017391304347826087,0.09740141740868617
90808,6037573601,LONG BEACH,CA,0.15551335777894185,0.1727904667328699,0.1608695652173913,0.15664183172814827
90809,6037574202,LONG BEACH,CA,1.0,1.0,1.0,1.0
90810,6037544002,LONG BEACH,CA,0.07882534775888717,0.10835913312693499,0.028694404591104734,0.0783260955388867
90810,6037544001,LONG BEACH,CA,0.10946449677243386,0.11764705882352941,0.01721664275466284,0.10501381760757994
90810,6037572700,LONG BEACH,CA,0.1946540594599509,0.19298245614035087,0.06312769010043041,0.18728780102645085
90810,6037577700,LONG BEACH,CA,0.1058278025275025,0.03611971104231166,0.058823529411764705,0.09790761942360837
90810,6037572500,LONG BEACH,CA,0.1205564142194745,0.015479876160990712,0.36585365853658536,0.12601658112909594
90810,6037980025,LONG BEACH,CA,0.0,0.05675954592363261,0.0,0.0043426766679826295
90810,6037980011,LONG BEACH,CA,9.091735612328394e-05,0.023735810113519093,0.0,0.0018949861823924202
90810,6037572600,LONG BEACH,CA,0.1171015546867897,0.05159958720330237,0.040172166427546625,0.10785629688116857
90810,6037578000,LONG BEACH,CA,0.18383489408128012,0.12280701754385964,0.31850789096126253,0.1865771812080537
90810,6037571800,LONG BEACH,CA,0.0,0.0041279669762641896,0.0,0.0003158310303987367
90810,6037980014,LONG BEACH,CA,0.0,0.006191950464396285,0.0,0.00047374654559810504
90810,6037543306,LONG BEACH,CA,0.0,0.18782249742002063,0.03299856527977044,0.016186340307935254
90810,6037572301,LONG BEACH,CA,0.08964451313755796,0.033023735810113516,0.0746054519368723,0.08448480063166205
90810,6037980002,LONG BEACH,CA,0.0,0.0412796697626419,0.0,0.0031583103039873666
90810,6037571701,LONG BEACH,CA,0.0,0.0020639834881320948,0.0,0.00015791551519936834
90813,6037576403,LONG BEACH,CA,0.08181150293870697,0.033299697275479316,0.08349146110056926,0.07793689012799392
90813,6037576501,LONG BEACH,CA,0.0038832913518052057,0.006559031281533804,0.0056925996204933585,0.004308706120897224
90813,6037575101,LONG BEACH,CA,0.005247691015952981,0.0035317860746720484,0.0056925996204933585,0.005153550458328053
90813,6037575402,LONG BEACH,CA,0.06087321578505458,0.03380423814328961,0.07020872865275142,0.05964601022261648
90813,6037575801,LONG BEACH,CA,0.03536943744752309,0.010595358224016145,0.039468690702087285,0.033751531280361596
90813,6037576503,LONG BEACH,CA,0.004932829554995802,0.0035317860746720484,0.004554079696394687,0.00477337050648418
90813,6037575802,LONG BEACH,CA,0.09430100755667506,0.016649848637739658,0.08614800759013283,0.0868922401047607
90813,6037576901,LONG BEACH,CA,0.00808144416456759,0.0035317860746720484,0.012144212523719165,0.008152747856207494
90813,6037575901,LONG BEACH,CA,0.00036733837111670864,0.0005045408678102926,0.0015180265654648956,0.000506906602458497
90813,6037575401,LONG BEACH,CA,0.06968933669185558,0.1236125126135217,0.09184060721062619,0.07666962362184768
90813,6037576502,LONG BEACH,CA,0.0025713685978169605,0.006559031281533804,0.0030360531309297912,0.0029569551810078995
90813,6037980033,LONG BEACH,CA,5.2476910159529805e-05,0.04894046417759838,0.0003795066413662239,0.004181979470282601
90813,6037575300,LONG BEACH,CA,0.07063392107472712,0.06004036326942482,0.07476280834914611,0.07020656444050184
90813,6037575202,LONG BEACH,CA,0.06627833753148614,0.027245206861755803,0.07248576850094876,0.06370126304228446
90813,6037980014,LONG BEACH,CA,0.0,0.0030272452068617556,0.0007590132827324478,0.00033793773497233133
90813,6037980011,LONG BEACH,CA,0.0012069689336691855,0.29919273461150353,0.0030360531309297912,0.026359143327841845
90813,6037576401,LONG BEACH,CA,0.07178841309823678,0.029263370332996974,0.0777988614800759,0.06889705571748406
90813,6037576301,LONG BEACH,CA,0.11718094038623006,0.12865792129162462,0.0777988614800759,0.11375829003506104
90813,6037576200,LONG BEACH,CA,0.003935768261964736,0.0075681130171543895,0.0060721062618595825,0.00447767498838339
90813,6037575902,LONG BEACH,CA,0.0023614609571788415,0.0025227043390514633,0.0030360531309297912,0.002450048578549402
90813,6037575201,LONG BEACH,CA,0.0787153652392947,0.03834510595358224,0.0808349146110057,0.0755713259831876
90813,6037575803,LONG BEACH,CA,0.06785264483627204,0.04339051463168517,0.03870967741935484,0.06256072318675283
90813,6037575102,LONG BEACH,CA,0.0038832913518052057,0.005549949545913219,0.007590132827324478,0.004435432771511849
90813,6037576302,LONG BEACH,CA,0.076563811922754,0.037840565085771945,0.08235294117647059,0.07396612174206903
90813,6037576402,LONG BEACH,CA,0.07241813602015114,0.026236125126135216,0.07058823529411765,0.06834790689815401
90814,6037577606,LONG BEACH,CA,0.13339532961355652,0.06622516556291391,0.06614447345517842,0.12462934675172971
90814,6037577605,LONG BEACH,CA,0.12316594337673073,0.04966887417218543,0.01392515230635335,0.10989307215383233
90814,6037576801,LONG BEACH,CA,0.2014879107253565,0.24503311258278146,0.26022628372497825,0.20873393835924162
90814,6037577100,LONG BEACH,CA,0.3174209547427154,0.5198675496688742,0.32811140121845084,0.32401833048791445
90814,6037576802,LONG BEACH,CA,0.20293449059723084,0.11258278145695365,0.3072236727589208,0.21124988768083386
90814,6037577602,LONG BEACH,CA,0.0,0.0033112582781456954,0.0,8.985533291400844e-05
90814,6037576700,LONG BEACH,CA,0.02159537094441,0.0033112582781456954,0.024369016536118365,0.02138556923353401
90815,6037575001,LONG BEACH,CA,0.09852968092245745,0.026239067055393587,0.2953020134228188,0.10091030195381882
90815,6037574500,LONG BEACH,CA,0.14599475321822952,0.04664723032069971,0.018456375838926176,0.136101243339254
90815,6037574901,LONG BEACH,CA,0.08638887194191934,0.08746355685131195,0.07718120805369127,0.08614564831261101
90815,6037574000,LONG BEACH,CA,0.0005490818131901654,0.0,0.0,0.0004995559502664298
